date,lat,lon,intensity
1984/11/29,37.415,-118.647,3.82
1984/11/29,37.504,-118.650,3.15
1984/11/30,37.479,-118.617,3.13
1984/11/30,37.455,-118.623,3.39
1984/11/30,37.476,-118.739,3.06
1984/11/30,37.445,-118.668,3.47
1984/12/01,37.500,-118.754,3.49
1984/12/01,37.463,-118.730,3.19
1984/12/01,37.431,-118.603,3.52
1984/12/01,37.417,-118.637,3.40
1984/12/03,37.463,-118.719,3.02
1984/12/05,37.404,-118.583,3.83
1984/12/06,37.470,-118.638,3.06
1984/12/07,37.463,-118.691,3.16
1984/12/07,37.433,-118.663,3.05
1984/12/12,37.445,-118.688,3.15
1984/12/13,37.434,-118.661,3.14
1984/12/14,37.467,-118.600,3.24
1984/12/14,37.468,-118.667,3.16
1984/12/15,37.409,-118.616,3.04
1984/12/17,37.457,-118.716,3.02
1984/12/17,37.425,-118.615,3.87
1984/12/20,37.400,-118.653,3.72
1984/12/23,37.431,-118.615,3.24
1984/12/24,37.622,-118.892,4.09
1984/12/25,37.471,-118.645,3.00
1985/01/03,37.463,-118.637,3.78
1985/01/03,36.176,-120.337,4.17
1985/01/03,36.171,-120.328,3.82
1985/01/03,36.176,-120.322,4.01
1985/01/04,35.861,-120.477,3.33
1985/01/06,36.612,-121.400,3.75
1985/01/09,36.113,-120.230,3.14
1985/01/09,36.131,-120.268,3.02
1985/01/13,36.806,-115.409,3.09
1985/01/23,37.442,-118.655,3.29
1985/01/24,38.192,-118.822,4.83
1985/02/04,37.467,-118.692,3.04
1985/02/08,36.149,-120.280,3.35
1985/02/19,36.115,-120.009,3.54
1985/03/05,36.258,-120.348,3.48
1985/03/12,36.543,-121.263,3.00
1985/03/18,37.575,-118.822,3.94
1985/03/25,37.448,-118.545,4.77
1985/03/25,37.452,-118.635,3.66
1985/03/25,37.448,-118.642,3.70
1985/03/25,37.459,-118.643,3.22
1985/03/27,36.296,-120.402,3.67
1985/03/28,36.178,-120.191,3.42
1985/03/30,37.536,-118.804,3.49
1985/03/30,32.466,-113.878,3.54
1985/04/06,36.595,-121.357,3.17
1985/04/06,36.625,-121.256,3.46
1985/04/09,36.255,-120.214,3.65
1985/04/09,36.242,-120.221,3.47
1985/04/13,36.278,-120.879,3.02
1985/04/14,37.464,-118.624,3.12
1985/04/26,37.431,-118.622,4.02
1985/04/26,36.487,-121.147,3.25
1985/05/04,37.469,-118.598,4.57
1985/05/04,37.470,-118.643,3.25
1985/05/04,37.460,-118.642,3.25
1985/05/04,37.464,-118.637,3.44
1985/05/05,37.471,-118.625,3.28
1985/05/07,37.474,-118.644,3.13
1985/05/11,37.463,-118.609,3.30
1985/05/11,36.212,-120.207,4.20
1985/05/12,37.475,-118.569,3.59
1985/05/21,35.822,-120.353,3.40
1985/05/22,37.473,-118.636,3.38
1985/05/23,37.473,-118.651,3.06
1985/05/25,35.923,-120.509,3.27
1985/05/28,37.528,-118.861,3.14
1985/05/28,37.548,-118.854,3.80
1985/06/14,36.204,-120.191,3.63
1985/06/27,36.549,-121.270,3.62
1985/07/02,36.812,-119.678,3.15
1985/07/04,37.507,-118.862,3.23
1985/07/09,37.426,-118.581,3.14
1985/07/12,35.982,-120.584,3.45
1985/07/13,36.344,-120.967,3.12
1985/07/23,36.010,-114.638,3.45
1985/07/24,36.217,-120.244,3.33
1985/07/26,36.224,-120.188,3.24
1985/08/03,36.152,-120.088,3.59
1985/08/04,36.145,-120.052,4.28
1985/08/04,36.091,-120.208,4.31
1985/08/04,36.258,-120.120,3.51
1985/08/04,36.151,-120.049,5.66
1985/08/04,35.988,-119.887,3.38
1985/08/04,36.119,-119.989,3.96
1985/08/04,36.150,-120.043,3.34
1985/08/04,36.130,-119.989,3.29
1985/08/04,36.057,-119.960,3.33
1985/08/04,36.052,-119.978,4.34
1985/08/04,36.045,-119.967,3.30
1985/08/04,36.073,-119.975,3.05
1985/08/04,36.059,-119.962,3.16
1985/08/04,36.047,-119.955,3.07
1985/08/04,36.045,-119.979,3.10
1985/08/05,36.131,-119.997,4.33
1985/08/05,36.141,-119.989,3.39
1985/08/06,36.061,-119.991,3.08
1985/08/07,36.027,-120.056,4.33
1985/08/07,36.032,-120.086,3.52
1985/08/09,36.110,-119.949,3.30
1985/08/09,36.103,-119.947,3.44
1985/08/09,36.107,-119.946,3.35
1985/08/09,36.050,-119.952,3.33
1985/08/09,36.108,-119.944,3.42
1985/08/09,36.114,-120.038,3.63
1985/08/09,36.083,-120.000,3.37
1985/08/11,36.137,-120.117,3.13
1985/08/14,36.151,-119.996,3.05
1985/08/19,36.055,-120.005,3.14
1985/08/20,36.234,-120.277,3.42
1985/08/22,37.642,-117.326,3.54
1985/08/22,37.634,-117.426,3.18
1985/08/22,37.411,-118.586,3.43
1985/08/27,37.423,-118.615,4.40
1985/08/27,36.004,-120.006,3.36
1985/08/31,36.046,-119.913,3.30
1985/09/08,36.033,-120.069,3.58
1985/09/14,36.210,-120.249,3.33
1985/09/15,36.102,-120.079,3.47
1985/09/18,37.477,-118.710,3.36
1985/09/21,37.427,-118.570,3.41
1985/09/23,37.470,-118.664,3.43
1985/09/25,35.562,-120.827,3.08
1985/09/28,36.100,-120.056,3.00
1985/10/04,36.197,-120.194,3.01
1985/10/07,37.498,-118.797,3.18
1985/10/08,36.176,-120.172,4.04
1985/10/11,36.170,-120.156,3.00
1985/10/24,36.159,-119.956,3.29
1985/10/26,36.866,-121.636,3.49
1985/10/28,35.978,-119.941,3.06
1985/10/28,35.989,-119.952,3.27
1985/10/28,35.984,-119.947,3.02
1985/10/28,36.612,-121.259,3.52
1985/10/28,34.749,-113.111,3.00
1985/11/01,35.982,-119.973,3.09
1985/11/12,36.144,-120.131,3.09
1985/11/16,36.171,-120.209,3.28
1985/11/18,37.504,-118.845,3.21
1985/11/24,36.309,-120.246,3.38
1985/11/24,36.017,-120.879,4.35
1985/11/24,36.052,-120.913,3.29
1985/11/29,36.376,-120.295,3.08
1985/12/02,36.056,-119.982,3.18
1985/12/07,36.231,-120.301,3.32
1985/12/14,36.081,-120.672,3.46
1985/12/19,37.204,-118.209,3.23
1985/12/31,37.455,-118.648,3.74
1986/01/10,37.468,-118.916,3.04
1986/01/17,36.203,-120.163,3.42
1986/01/18,37.415,-118.648,3.23
1986/01/27,37.638,-118.950,3.00
1986/02/01,37.427,-118.472,3.28
1986/02/10,36.171,-120.174,3.13
1986/02/11,37.461,-118.904,3.33
1986/02/21,37.694,-118.865,3.10
1986/03/13,36.288,-120.321,3.28
1986/03/14,37.616,-118.915,3.14
1986/03/15,37.494,-118.471,3.59
1986/03/19,37.468,-118.611,3.71
1986/03/24,32.446,-113.893,3.64
1986/04/08,38.300,-118.617,3.04
1986/05/20,36.210,-120.788,3.13
1986/06/01,37.446,-118.840,3.05
1986/06/04,37.409,-116.948,3.94
1986/06/08,37.429,-118.566,3.04
1986/06/10,36.435,-120.454,3.16
1986/06/10,37.617,-118.842,3.09
1986/06/13,36.059,-119.940,3.78
1986/07/03,37.563,-118.393,3.27
1986/07/05,37.381,-117.061,3.11
1986/07/12,37.765,-119.031,3.43
1986/07/15,37.518,-118.646,3.18
1986/07/18,37.590,-118.903,3.15
1986/07/18,37.667,-118.381,3.90
1986/07/18,37.675,-118.431,3.29
1986/07/18,37.578,-118.445,3.02
1986/07/18,37.541,-118.468,3.28
1986/07/19,36.359,-120.345,3.38
1986/07/19,37.600,-118.438,3.19
1986/07/19,37.640,-118.933,3.16
1986/07/20,37.567,-118.436,5.84
1986/07/20,37.583,-118.450,3.31
1986/07/20,37.583,-118.450,3.43
1986/07/20,37.583,-118.450,3.29
1986/07/20,37.595,-118.413,3.80
1986/07/20,37.583,-118.450,3.04
1986/07/20,37.583,-118.450,3.26
1986/07/20,37.568,-118.475,3.19
1986/07/20,37.513,-118.502,3.09
1986/07/20,37.582,-118.482,3.26
1986/07/20,37.553,-118.504,3.26
1986/07/20,37.545,-118.494,3.08
1986/07/20,37.522,-118.462,3.14
1986/07/20,37.578,-118.406,3.55
1986/07/20,37.401,-118.739,3.36
1986/07/20,37.553,-118.421,3.56
1986/07/20,37.555,-118.462,3.17
1986/07/20,37.576,-118.481,3.47
1986/07/20,37.549,-118.461,3.13
1986/07/20,37.539,-118.443,3.54
1986/07/20,37.586,-118.401,4.43
1986/07/20,37.583,-118.417,3.68
1986/07/20,37.528,-118.546,3.31
1986/07/20,37.583,-118.450,3.09
1986/07/20,37.555,-118.464,3.35
1986/07/20,37.493,-118.510,3.22
1986/07/20,37.498,-118.509,3.16
1986/07/20,37.555,-118.481,3.20
1986/07/20,37.557,-118.468,3.24
1986/07/20,37.596,-118.417,3.15
1986/07/21,37.541,-118.414,3.48
1986/07/21,37.538,-118.443,3.14
1986/07/21,37.501,-118.507,3.23
1986/07/21,37.644,-118.410,3.24
1986/07/21,37.494,-118.402,3.52
1986/07/21,37.521,-118.510,3.06
1986/07/21,37.673,-118.374,4.36
1986/07/21,37.520,-118.451,3.42
1986/07/21,37.653,-118.412,3.07
1986/07/21,37.557,-118.487,3.35
1986/07/21,37.583,-118.417,3.37
1986/07/21,37.545,-118.466,3.86
1986/07/21,37.578,-118.442,3.12
1986/07/21,37.597,-118.471,3.01
1986/07/21,37.575,-118.465,4.31
1986/07/21,37.701,-118.301,3.50
1986/07/21,37.538,-118.441,6.35
1986/07/21,37.583,-118.417,4.25
1986/07/21,37.583,-118.417,3.76
1986/07/21,37.500,-118.667,3.81
1986/07/21,37.617,-118.000,4.09
1986/07/21,37.583,-118.417,4.03
1986/07/21,37.583,-118.417,3.45
1986/07/21,37.550,-118.324,5.42
1986/07/21,37.583,-118.417,4.02
1986/07/21,37.493,-118.302,4.54
1986/07/21,37.500,-118.000,4.24
1986/07/21,37.583,-118.417,3.54
1986/07/21,37.583,-118.417,3.83
1986/07/21,37.583,-118.417,3.73
1986/07/21,37.461,-118.510,4.63
1986/07/21,37.583,-118.417,3.87
1986/07/21,37.583,-118.417,3.10
1986/07/21,37.549,-118.428,3.83
1986/07/21,37.477,-118.366,3.77
1986/07/21,37.572,-118.474,4.53
1986/07/21,37.583,-118.417,3.18
1986/07/21,37.374,-118.460,3.30
1986/07/21,37.509,-118.492,4.38
1986/07/21,37.583,-118.417,3.59
1986/07/21,37.583,-118.417,3.12
1986/07/21,37.584,-118.455,4.34
1986/07/21,37.583,-118.417,3.45
1986/07/21,37.583,-118.417,3.48
1986/07/21,37.556,-118.480,3.85
1986/07/21,37.583,-118.417,3.47
1986/07/21,37.499,-118.436,3.83
1986/07/21,37.592,-118.542,4.15
1986/07/21,37.583,-118.417,3.15
1986/07/21,37.565,-118.391,3.38
1986/07/21,37.560,-118.387,3.98
1986/07/21,37.615,-118.424,3.88
1986/07/21,37.583,-118.417,3.36
1986/07/21,37.605,-118.421,4.26
1986/07/21,37.572,-118.364,3.73
1986/07/21,37.579,-118.261,4.05
1986/07/21,37.552,-118.438,3.83
1986/07/21,37.678,-118.391,4.24
1986/07/21,37.673,-118.513,3.03
1986/07/21,37.564,-118.498,3.06
1986/07/21,37.419,-118.646,3.72
1986/07/21,37.583,-118.450,3.01
1986/07/21,37.530,-118.471,3.53
1986/07/21,37.583,-118.417,3.44
1986/07/21,37.540,-118.464,3.60
1986/07/21,37.530,-118.453,3.12
1986/07/21,37.474,-118.440,3.54
1986/07/21,37.492,-118.652,3.11
1986/07/21,37.523,-118.419,3.29
1986/07/21,37.595,-118.507,3.61
1986/07/21,37.498,-118.438,3.13
1986/07/21,37.487,-118.439,3.05
1986/07/21,37.514,-118.361,3.46
1986/07/21,37.652,-118.458,3.79
1986/07/21,37.509,-118.386,3.35
1986/07/21,37.618,-118.480,5.19
1986/07/21,37.628,-118.573,4.41
1986/07/21,37.590,-118.501,3.27
1986/07/21,37.591,-118.436,3.29
1986/07/21,37.481,-118.560,3.00
1986/07/21,37.628,-118.451,3.06
1986/07/21,37.556,-118.546,4.03
1986/07/22,37.583,-118.417,3.06
1986/07/22,37.629,-118.439,4.18
1986/07/22,37.573,-118.439,3.13
1986/07/22,37.490,-118.357,3.11
1986/07/22,37.618,-118.462,3.17
1986/07/22,37.463,-118.641,3.53
1986/07/22,37.546,-118.423,3.17
1986/07/22,37.586,-118.478,3.83
1986/07/22,37.593,-118.851,3.04
1986/07/22,37.525,-118.372,3.59
1986/07/22,37.454,-118.674,3.10
1986/07/22,37.547,-118.429,3.84
1986/07/22,37.665,-118.297,3.41
1986/07/22,37.527,-118.409,3.43
1986/07/22,37.555,-118.473,3.01
1986/07/22,37.583,-118.417,3.23
1986/07/22,37.614,-118.529,3.31
1986/07/22,37.661,-118.384,3.22
1986/07/22,37.646,-118.420,3.48
1986/07/22,37.431,-118.502,3.25
1986/07/22,37.571,-118.403,3.55
1986/07/22,37.553,-118.466,3.84
1986/07/22,37.508,-118.392,3.12
1986/07/22,37.462,-118.397,4.26
1986/07/22,38.034,-118.815,3.77
1986/07/22,37.408,-118.593,3.36
1986/07/22,37.907,-118.283,3.74
1986/07/22,37.534,-118.415,3.80
1986/07/22,37.566,-118.417,3.18
1986/07/22,37.600,-118.373,3.18
1986/07/22,38.318,-118.281,3.02
1986/07/22,37.457,-118.361,3.35
1986/07/22,37.542,-118.426,3.21
1986/07/22,37.571,-118.443,3.18
1986/07/22,37.471,-118.375,3.02
1986/07/22,37.505,-118.399,3.06
1986/07/22,37.615,-118.463,3.27
1986/07/22,37.530,-118.479,4.32
1986/07/22,37.583,-118.417,3.47
1986/07/22,37.542,-118.463,3.07
1986/07/22,37.533,-118.429,3.47
1986/07/22,37.563,-118.440,4.62
1986/07/22,37.533,-118.479,3.13
1986/07/22,37.611,-118.397,4.78
1986/07/22,37.537,-118.486,3.42
1986/07/22,37.528,-118.464,3.04
1986/07/22,37.516,-118.520,3.10
1986/07/22,37.510,-118.472,3.77
1986/07/22,37.584,-118.501,3.83
1986/07/22,37.482,-118.606,3.48
1986/07/22,37.509,-118.399,3.97
1986/07/22,37.520,-118.401,4.21
1986/07/22,37.534,-118.582,3.07
1986/07/22,37.606,-118.459,3.56
1986/07/22,37.704,-118.326,4.27
1986/07/22,37.734,-118.374,4.25
1986/07/22,37.502,-118.391,3.52
1986/07/22,37.489,-118.415,3.45
1986/07/22,37.446,-118.514,3.23
1986/07/22,37.491,-118.356,3.24
1986/07/22,37.409,-118.629,3.07
1986/07/23,37.478,-118.373,3.13
1986/07/23,37.477,-118.510,3.39
1986/07/23,37.511,-118.450,3.14
1986/07/23,37.544,-118.437,3.77
1986/07/23,37.623,-118.568,3.58
1986/07/23,37.620,-118.496,3.08
1986/07/23,37.578,-118.453,3.00
1986/07/23,37.554,-118.428,3.09
1986/07/23,37.608,-118.476,3.04
1986/07/23,37.496,-118.613,3.09
1986/07/23,37.582,-118.441,3.24
1986/07/23,37.593,-118.511,3.09
1986/07/23,37.422,-118.536,3.00
1986/07/23,37.674,-118.336,4.46
1986/07/23,37.553,-118.486,3.26
1986/07/23,37.542,-118.512,3.33
1986/07/23,37.533,-118.436,3.06
1986/07/23,37.508,-118.392,3.42
1986/07/23,37.529,-118.440,3.07
1986/07/24,37.751,-118.347,3.60
1986/07/24,37.508,-118.380,3.32
1986/07/24,37.618,-118.469,4.15
1986/07/24,37.606,-118.491,3.14
1986/07/24,37.512,-118.408,3.09
1986/07/24,37.464,-118.370,3.91
1986/07/24,37.684,-118.340,3.49
1986/07/24,37.684,-118.452,3.17
1986/07/24,37.454,-118.558,3.23
1986/07/24,37.595,-118.510,3.00
1986/07/24,37.465,-118.366,3.16
1986/07/24,37.493,-118.369,3.58
1986/07/24,37.572,-118.461,3.43
1986/07/24,37.465,-118.385,3.19
1986/07/24,37.486,-118.387,4.03
1986/07/24,37.497,-118.397,3.20
1986/07/24,37.626,-118.511,3.26
1986/07/24,37.654,-118.457,3.29
1986/07/25,37.498,-118.390,3.10
1986/07/25,37.529,-118.481,3.21
1986/07/25,37.494,-118.491,3.16
1986/07/25,37.655,-118.530,3.41
1986/07/25,37.557,-118.774,3.21
1986/07/26,37.528,-118.407,3.00
1986/07/26,37.608,-118.518,3.09
1986/07/26,37.538,-118.484,4.15
1986/07/26,37.631,-118.487,3.46
1986/07/26,37.634,-118.453,3.02
1986/07/27,37.597,-118.424,3.29
1986/07/27,37.536,-118.549,3.07
1986/07/27,37.618,-118.553,3.29
1986/07/27,37.685,-118.482,3.11
1986/07/27,37.365,-118.287,3.92
1986/07/27,37.540,-118.383,3.09
1986/07/27,37.517,-118.397,3.50
1986/07/27,37.512,-118.406,3.89
1986/07/28,37.513,-118.452,3.06
1986/07/28,36.170,-120.206,3.16
1986/07/28,37.502,-118.396,3.02
1986/07/29,37.546,-118.444,4.08
1986/07/29,37.605,-118.468,4.55
1986/07/29,37.444,-118.373,3.51
1986/07/30,37.533,-118.509,3.40
1986/07/30,37.611,-118.470,3.71
1986/07/30,37.579,-118.453,4.37
1986/07/31,37.606,-118.476,3.28
1986/07/31,37.473,-118.373,5.72
1986/07/31,37.436,-118.349,4.19
1986/07/31,37.480,-118.382,3.04
1986/07/31,37.478,-118.370,3.88
1986/07/31,37.492,-118.412,3.17
1986/07/31,37.454,-118.368,3.20
1986/07/31,37.500,-118.380,3.74
1986/07/31,37.447,-118.364,3.87
1986/07/31,37.500,-118.353,3.82
1986/07/31,37.591,-118.455,3.37
1986/07/31,37.555,-118.483,3.06
1986/08/01,37.539,-118.406,3.08
1986/08/01,37.559,-118.451,3.90
1986/08/01,37.521,-118.398,4.44
1986/08/01,37.519,-118.418,5.19
1986/08/01,37.511,-118.395,3.46
1986/08/02,37.616,-118.496,3.12
1986/08/02,37.530,-118.457,3.08
1986/08/02,37.622,-118.432,3.26
1986/08/03,37.537,-118.410,3.18
1986/08/03,37.624,-118.448,4.24
1986/08/03,37.587,-118.521,3.23
1986/08/04,37.527,-118.432,3.19
1986/08/05,37.439,-118.378,3.02
1986/08/05,37.428,-118.377,3.32
1986/08/05,37.493,-118.405,3.17
1986/08/07,37.597,-118.444,3.17
1986/08/11,37.490,-118.391,3.07
1986/08/12,37.491,-118.395,3.21
1986/08/12,37.520,-118.498,3.71
1986/08/15,36.252,-120.839,3.26
1986/08/16,37.486,-118.385,3.02
1986/08/18,37.539,-118.456,3.84
1986/08/19,37.436,-118.341,3.19
1986/08/19,37.477,-118.393,3.51
1986/08/22,36.648,-121.010,3.18
1986/08/23,37.514,-118.392,3.89
1986/08/23,37.448,-118.402,3.04
1986/08/24,37.574,-118.406,3.15
1986/08/25,37.617,-118.424,3.03
1986/08/26,37.513,-118.414,3.45
1986/08/27,37.580,-118.496,3.45
1986/08/29,35.887,-120.450,3.84
1986/08/31,37.450,-118.397,3.36
1986/09/02,37.602,-118.445,3.38
1986/09/04,37.518,-118.448,3.06
1986/09/07,37.394,-117.070,3.81
1986/09/09,37.466,-118.433,3.01
1986/09/09,37.436,-118.619,3.26
1986/09/11,38.574,-116.875,3.07
1986/09/12,36.270,-120.442,3.52
1986/09/16,37.631,-118.509,3.38
1986/09/16,37.639,-118.442,3.09
1986/09/16,37.656,-118.460,3.11
1986/09/16,37.609,-118.421,3.09
1986/09/16,37.646,-118.435,3.09
1986/09/16,37.638,-118.490,3.02
1986/09/17,37.607,-118.419,3.56
1986/09/18,37.617,-118.430,4.24
1986/09/19,36.313,-120.325,3.44
1986/09/21,37.562,-118.440,3.08
1986/09/23,36.706,-121.315,3.20
1986/09/23,37.304,-121.655,3.00
1986/09/23,35.942,-122.222,3.88
1986/09/24,37.342,-117.186,3.39
1986/09/24,37.332,-117.228,3.69
1986/09/25,35.638,-121.384,3.03
1986/09/29,37.495,-118.426,3.09
1986/09/29,37.601,-118.456,3.22
1986/10/02,37.519,-118.439,3.09
1986/10/06,37.585,-118.454,3.08
1986/10/09,37.369,-118.414,4.02
1986/10/12,37.498,-118.386,3.10
1986/10/19,38.369,-119.333,3.22
1986/10/21,37.606,-118.463,3.09
1986/10/21,37.460,-118.487,3.12
1986/10/26,37.479,-118.380,3.15
1986/10/28,37.516,-118.445,3.00
1986/10/30,38.073,-119.261,3.18
1986/11/12,36.174,-120.075,3.41
1986/11/13,37.484,-118.526,3.59
1986/11/13,37.485,-118.524,3.12
1986/11/13,36.226,-120.181,3.37
1986/11/15,37.590,-118.454,3.10
1986/11/17,37.574,-118.423,3.03
1986/11/18,36.231,-120.785,3.00
1986/11/19,37.533,-118.449,3.06
1986/11/22,36.114,-119.978,3.18
1986/11/24,36.125,-119.951,3.36
1986/11/29,37.592,-118.468,3.16
1986/12/02,36.149,-120.047,3.19
1986/12/06,37.519,-118.422,3.03
1986/12/12,37.481,-118.502,3.41
1986/12/25,37.581,-118.396,3.25
1986/12/26,37.590,-118.413,3.92
1986/12/31,37.626,-118.484,3.10
1987/01/21,37.444,-118.411,3.28
1987/01/21,37.460,-118.392,3.22
1987/01/23,37.474,-118.422,3.20
1987/01/27,37.598,-118.444,3.57
1987/01/31,36.462,-121.643,3.35
1987/02/02,35.913,-120.489,3.01
1987/02/14,35.973,-120.698,4.19
1987/02/14,35.964,-120.701,4.63
1987/02/14,36.196,-120.255,3.14
1987/02/15,36.203,-120.266,3.24
1987/02/21,37.495,-118.391,3.30
1987/02/21,36.661,-121.326,3.53
1987/02/25,36.296,-119.886,3.23
1987/02/26,37.543,-118.861,3.16
1987/02/26,37.545,-118.860,3.70
1987/02/27,37.543,-118.869,3.74
1987/03/01,37.478,-118.834,3.19
1987/03/03,36.195,-120.276,3.32
1987/03/04,36.169,-120.187,3.43
1987/03/09,37.540,-118.876,3.00
1987/03/18,36.217,-120.299,3.34
1987/03/18,36.223,-120.299,3.51
1987/03/23,36.093,-119.916,3.33
1987/03/30,35.467,-120.895,3.11
1987/04/03,37.459,-118.819,3.16
1987/04/14,35.639,-120.976,3.33
1987/04/18,36.317,-120.870,3.16
1987/04/30,37.250,-116.300,3.28
1987/04/30,36.841,-121.256,4.07
1987/05/07,37.608,-118.977,3.11
1987/05/15,36.148,-120.192,3.01
1987/06/02,36.324,-120.362,3.63
1987/06/10,37.619,-118.489,3.10
1987/06/21,37.542,-118.777,3.75
1987/06/22,36.201,-120.473,3.32
1987/06/23,36.185,-120.039,3.22
1987/06/23,35.989,-120.407,3.15
1987/07/12,37.504,-118.464,3.11
1987/07/20,37.629,-118.527,3.00
1987/08/05,36.226,-120.267,3.26
1987/08/10,37.479,-118.619,3.11
1987/08/24,36.011,-120.098,3.18
1987/08/26,36.258,-120.312,3.39
1987/09/07,37.547,-118.455,3.12
1987/09/15,36.124,-119.870,3.52
1987/09/15,36.305,-120.359,3.50
1987/09/18,36.284,-120.322,3.40
1987/10/09,37.487,-119.383,3.31
1987/10/14,37.484,-119.366,3.04
1987/10/14,37.482,-119.369,3.29
1987/10/24,37.001,-119.176,3.26
1987/10/31,36.105,-120.148,3.11
1987/11/05,37.580,-118.550,3.55
1987/11/17,35.827,-121.121,3.25
1987/11/25,37.459,-118.667,3.34
1987/11/27,36.254,-120.293,3.48
1987/12/09,37.547,-118.453,3.28
1987/12/30,37.578,-118.870,3.18
1988/01/13,37.449,-118.825,3.25
1988/02/03,36.247,-120.829,3.13
1988/02/06,36.144,-119.971,3.21
1988/02/12,37.600,-118.875,3.32
1988/02/22,37.247,-117.945,3.30
1988/02/28,38.284,-118.716,3.07
1988/03/13,36.759,-120.721,3.31
1988/03/26,36.060,-120.047,3.40
1988/04/04,36.336,-120.354,4.34
1988/04/04,36.373,-120.363,4.04
1988/04/19,36.729,-120.656,3.74
1988/04/20,36.494,-121.121,3.16
1988/04/23,36.232,-120.194,3.19
1988/05/02,36.702,-121.392,3.07
1988/05/04,36.736,-120.681,3.61
1988/05/07,36.884,-121.578,3.05
1988/05/08,36.470,-121.089,3.41
1988/05/12,37.561,-118.854,3.08
1988/05/13,37.561,-118.859,3.01
1988/05/28,37.506,-118.862,3.81
1988/06/09,36.211,-120.270,3.27
1988/06/18,36.282,-120.289,3.57
1988/06/30,36.613,-121.197,3.01
1988/07/20,38.930,-116.780,3.49
1988/07/27,36.590,-121.188,3.76
1988/07/29,36.247,-120.306,3.17
1988/07/29,36.312,-120.362,3.34
1988/07/31,36.206,-120.238,3.69
1988/08/01,36.209,-120.789,3.04
1988/08/07,36.349,-120.399,3.28
1988/08/12,36.228,-120.331,3.88
1988/08/16,37.259,-116.241,3.10
1988/08/30,37.503,-118.423,3.13
1988/09/22,36.550,-120.693,3.60
1988/10/17,36.695,-121.444,3.65
1988/10/19,37.225,-118.448,4.01
1988/11/01,36.588,-121.193,3.00
1988/11/01,36.212,-120.082,3.30
1988/11/22,37.387,-118.572,4.20
1988/11/27,37.266,-117.633,3.12
1988/11/30,36.313,-120.403,3.01
1988/12/04,36.110,-119.984,3.16
1988/12/09,35.883,-121.250,3.21
1988/12/13,37.581,-118.852,3.05
1988/12/15,35.670,-121.772,3.70
1988/12/16,36.824,-121.258,3.84
1988/12/16,37.577,-118.847,3.09
1988/12/22,36.226,-120.299,3.90
1989/01/09,37.542,-118.778,3.42
1989/01/09,37.542,-118.778,3.12
1989/01/21,37.464,-118.846,3.15
1989/02/27,37.673,-118.930,3.59
1989/03/10,37.533,-118.888,3.01
1989/03/28,36.235,-120.835,3.09
1989/05/04,37.601,-118.864,3.33
1989/05/11,37.577,-118.843,3.02
1989/05/21,36.211,-120.239,3.12
1989/05/25,35.839,-120.422,3.95
1989/06/11,36.251,-120.302,3.25
1989/06/18,37.616,-118.693,3.19
1989/06/21,37.650,-119.092,3.06
1989/07/06,36.150,-120.063,3.08
1989/07/11,37.425,-118.627,4.60
1989/07/11,37.538,-118.428,3.79
1989/08/25,36.639,-121.259,3.35
1989/08/28,37.414,-118.540,3.03
1989/09/21,33.570,-114.458,3.22
1989/09/21,36.259,-120.305,3.03
1989/09/28,36.634,-121.192,3.24
1989/09/30,36.516,-120.482,3.79
1989/10/01,36.575,-121.199,3.32
1989/10/08,36.470,-121.081,3.26
1989/10/13,36.394,-120.378,3.00
1989/10/18,36.927,-121.781,3.21
1989/10/18,36.309,-120.368,3.53
1989/11/24,37.415,-118.633,3.47
1989/12/01,36.652,-121.321,3.47
1989/12/01,36.665,-121.350,3.44
1989/12/01,36.672,-121.449,4.07
1989/12/08,37.250,-116.300,3.59
1989/12/08,37.250,-116.300,3.00
1989/12/08,37.250,-116.300,3.13
1989/12/10,35.636,-121.642,4.53
1989/12/23,36.456,-120.370,3.54
1990/01/01,38.378,-118.672,3.08
1990/01/04,36.114,-120.033,3.02
1990/01/08,37.332,-118.359,3.34
1990/01/12,36.459,-120.749,4.14
1990/01/12,36.339,-120.365,3.49
1990/01/15,38.048,-118.191,4.77
1990/01/21,36.141,-120.022,3.46
1990/02/05,36.068,-120.801,3.17
1990/02/26,37.454,-118.752,3.93
1990/02/28,37.632,-118.939,3.00
1990/03/03,37.631,-118.929,3.19
1990/03/07,37.470,-118.613,4.12
1990/03/18,37.581,-118.848,3.12
1990/03/29,36.683,-121.268,3.09
1990/03/31,36.174,-120.745,3.01
1990/04/07,37.486,-118.792,3.52
1990/04/25,37.621,-118.978,3.09
1990/05/05,36.241,-120.302,3.18
1990/05/07,37.634,-118.942,3.02
1990/05/07,37.628,-118.939,3.03
1990/05/07,37.623,-118.935,3.03
1990/05/07,37.610,-118.925,3.11
1990/05/07,37.617,-118.924,3.06
1990/05/07,37.628,-118.928,3.12
1990/05/07,37.630,-118.923,3.03
1990/05/07,37.629,-118.926,3.64
1990/05/07,37.622,-118.934,3.02
1990/05/07,37.632,-118.931,3.00
1990/05/07,37.623,-118.930,3.24
1990/05/07,37.622,-118.926,3.21
1990/05/07,37.623,-118.919,3.09
1990/05/11,37.625,-118.930,3.07
1990/05/16,36.291,-120.273,3.52
1990/05/19,36.320,-120.291,3.49
1990/05/21,37.513,-118.448,3.12
1990/05/25,36.327,-120.313,3.13
